Name,Centroid Lat - mean - (deg),Centroid Lon - mean - (deg),Centroid Lat - stdev - (deg),Centroid Lon - stdev - (deg),Number of delivery stops,Number of depot stops,Number of packages,Number of delivered packages,Number of rejected packages,Number of failed attempted packages,Avg packages per stop,Rejected packages (%),Delivered packages (%),Failed attempted packages (%),Bbox area - (km^2),Bbox north - (deg),Bbox south - (deg),Bbox east - (deg),Bbox west - (deg),Total Euclidean distance (km),Total Driving distance (km),Total Circuity factor,Avg Euclidean distance per stop (km),Avg Driving distance per stop (km),Avg Circuity factor per stop,Min Circuity factor per stop,Max Circuity factor per stop,Median Circuity factor per stop
RouteID_43468dbc-221d-4d1a-a025-67b539817861,34.14333643,-117.8467742,0.00618827,0.005508892,149,1,239,239,0,0,1.604026846,0,1,0,817.0053623,34.157943,33.965477,-117.653303,-117.860514,77.04448626,99.446,1.290760765,0.513629908,0.662973333,1.464163572,0.989621376,4.085507126,1.289205688
RouteID_4673173f-cb2a-47c4-9bab-bbb7b46e83ba,34.14082979,-117.8640597,0.004667403,0.007472363,140,1,223,223,0,0,1.592857143,0,1,0,858.309503,34.150134,33.965477,-117.653303,-117.880185,76.62668027,95.562,1.247111315,0.543451633,0.677744681,1.405694739,0.987775356,7.583133855,1.223563145
RouteID_46a0f815-4afe-4eaa-b34a-754e712e9b9a,34.14281741,-117.8734362,0.003714944,0.008009622,131,1,255,255,0,0,1.946564885,0,1,0,893.7917159,34.15063,33.965477,-117.653303,-117.888932,79.11396359,71.771,0.907184987,0.599348209,0.543719697,1.513596331,0.078912403,5.538275455,1.283467316
RouteID_4a0472b0-c5d2-450b-b4fc-9e725092134e,34.11107099,-117.8486833,0.003117438,0.011875467,157,1,249,245,0,4,1.585987261,0,0.983935743,0.016064257,701.105368,34.123021,33.965477,-117.653303,-117.87049,78.35497078,99.287,1.267143603,0.495917537,0.628398734,1.595930152,0.891250181,18.98002066,1.326173505
RouteID_562005aa-6626-4fcd-a2c4-ea42f0528bdf,34.13690966,-117.8517762,0.006169034,0.006556834,146,1,230,230,0,0,1.575342466,0,1,0,788.7174391,34.148099,33.965477,-117.653303,-117.86411,80.88791139,105.309,1.301912711,0.550257901,0.716387755,1.448152801,0.984100999,5.643410527,1.223282576
RouteID_5a8b259d-736c-48c9-bda5-6b207f42c0aa,34.1304978,-117.8156718,0.006334613,0.015097211,130,1,197,197,0,0,1.515384615,0,1,0,661.4433029,34.143172,33.965477,-117.653303,-117.834989,81.69498853,110.001,1.346484062,0.623625867,0.83970229,1.568801408,0.990535801,5.799667085,1.366771833
RouteID_5b253a36-8ef8-4e6a-bd1c-71180596e46f,34.11233995,-117.8661072,0.00401367,0.008242648,131,1,196,194,0,2,1.496183206,0,0.989795918,0.010204082,727.1815233,34.121018,33.965477,-117.653303,-117.881466,78.11542418,104.038,1.331849646,0.591783516,0.788166667,1.961122823,0.988880604,53.2874775,1.334653147
RouteID_61e31080-389f-4885-b6b5-dfa139305d54,34.13295015,-117.8294202,0.006092391,0.006725479,139,1,205,203,0,2,1.474820144,0,0.990243902,0.009756098,702.468168,34.146143,33.965477,-117.653303,-117.843088,80.10061256,106.683,1.331862474,0.572147233,0.762021429,1.608245256,0.950521403,7.266917017,1.369489046
RouteID_6450098a-c98f-49d2-99de-6fe1166dfa52,34.14038504,-117.8483107,0.008413729,0.006026254,162,1,231,230,0,1,1.425925926,0,0.995670996,0.004329004,811.0095123,34.155603,33.965477,-117.653303,-117.861522,85.57550017,111.33,1.300956463,0.525003069,0.683006135,1.402955095,0.982357158,3.495562981,1.27229023
RouteID_69dad619-561f-4ba4-8b34-4dec2f7d8ce0,34.1119341,-117.8589636,0.00310421,0.011992943,151,1,210,210,0,0,1.390728477,0,1,0,727.1815233,34.121018,33.965477,-117.653303,-117.881466,78.68693531,104.776,1.331555227,0.517677206,0.689315789,1.721742401,0.939228313,15.26201349,1.357143379
RouteID_6c494492-1d00-4bf6-9b65-b7c43eaa09f5,34.14277121,-117.8466036,0.006246778,0.005481623,164,1,259,259,0,0,1.579268293,0,1,0,809.6696381,34.155603,33.965477,-117.653303,-117.861178,78.3393325,98.072,1.251887103,0.474783833,0.594375758,1.430186009,0.983410168,4.72005325,1.191561651
RouteID_6cb190b5-19ed-4149-9f95-2ccc58471b14,34.14252231,-117.8454693,0.006668155,0.005830688,163,1,243,240,0,3,1.490797546,0,0.987654321,0.012345679,808.2612766,34.156993,33.965477,-117.653303,-117.859312,84.03535235,109.118,1.298477331,0.512410685,0.665353659,1.49996904,0.986350371,4.984645464,1.300271257
RouteID_7b0b97db-b3e3-46d2-8d49-3dbf1392774c,34.11194846,-117.8557146,0.002980249,0.013228538,144,1,209,208,0,1,1.451388889,0,0.995215311,0.004784689,727.4522113,34.121078,33.965477,-117.653303,-117.881463,78.15247186,101.478,1.298461809,0.538982565,0.699848276,1.469468292,0.928470959,3.802853288,1.37972464
RouteID_7d5e1acf-2ced-4f37-9936-177a5485a02c,34.13534546,-117.834882,0.007518953,0.006421672,145,1,231,228,0,3,1.593103448,0,0.987012987,0.012987013,745.6493093,34.154105,33.965477,-117.653303,-117.84626,76.58924713,105.927,1.383053157,0.524583884,0.725527397,1.728406381,0.993902173,15.81306295,1.348710303
RouteID_7ed304db-2df3-4dc5-88a0-8f5c4fb367af,34.14181223,-117.8442371,0.007673496,0.00724324,155,1,243,243,0,0,1.567741935,0,1,0,815.6632125,34.157012,33.965477,-117.653303,-117.861178,79.3429794,101.357,1.277453919,0.508608842,0.649724359,1.487571558,0.987694249,5.854379787,1.299907085
RouteID_7fc0fd14-95c8-45c1-a64a-de4a9779ad46,34.14041783,-117.8763959,0.004645838,0.00607078,148,1,275,275,0,0,1.858108108,0,1,0,896.6884719,34.151301,33.965477,-117.653303,-117.888843,80.47895896,103.417,1.285019107,0.540127241,0.694073826,1.450112005,0.886955828,6.969617319,1.209776022
RouteID_815a7867-c67b-4ba9-8fbf-9a1b983e8e92,34.14204473,-117.8468736,0.009621657,0.006128736,147,1,220,219,0,1,1.496598639,0,0.995454545,0.004545455,812.1714076,34.157943,33.965477,-117.653303,-117.859288,80.96218555,101.129,1.249089304,0.547041794,0.683304054,1.3212495,0.410517608,2.721391354,1.226048059
RouteID_92258d20-c45e-4774-a7d4-52850ed2cf40,34.14051608,-117.8438032,0.008100954,0.006767479,173,1,247,246,0,1,1.427745665,0,0.995951417,0.004048583,808.1648005,34.157012,33.965477,-117.653303,-117.859267,81.66121854,105.201,1.288261452,0.469317348,0.604603448,1.50517071,0.990688549,4.356999632,1.309208885
RouteID_928223de-c16a-4ae7-8107-c57bf680926f,34.14354589,-117.845876,0.006452527,0.005785827,157,1,246,245,0,1,1.566878981,0,0.995934959,0.004065041,797.8345421,34.154437,33.965477,-117.653303,-117.859402,77.24793298,97.14,1.257509376,0.488910968,0.614810127,1.446025873,0.613065371,13.86341711,1.223990368
RouteID_939d6dde-41f7-4b26-975f-ad55efd2b1cc,34.14172288,-117.8756571,0.005226078,0.007085839,132,1,245,245,0,0,1.856060606,0,1,0,898.0494815,34.151003,33.965477,-117.653303,-117.889579,80.94965609,107.259,1.325008717,0.608644031,0.806458647,1.550216493,0.918085776,7.223441762,1.292918562
RouteID_9460ac40-0616-42c1-9789-f13ccf9bcbc0,34.13979815,-117.8421299,0.009427672,0.008641871,164,1,239,239,0,0,1.457317073,0,1,0,798.88826,34.154811,33.965477,-117.653303,-117.859267,80.45374719,104.508,1.29898238,0.487598468,0.633381818,1.543492451,0.981691049,6.723816351,1.322946796
RouteID_963e5efd-3d7d-4242-b889-e91ab4b7c65c,34.11038203,-117.8455309,0.005099594,0.010756254,160,1,243,242,0,1,1.51875,0,0.995884774,0.004115226,679.6967098,34.121018,33.965477,-117.653303,-117.866567,78.21419256,102.941,1.316142207,0.485802438,0.639385093,1.591038678,0.993911339,6.575841894,1.326682067
RouteID_9963f6f6-a7ed-4095-9b40-e802fa4206f6,34.13248883,-117.8304526,0.006699361,0.005798474,159,1,230,230,0,0,1.446540881,0,1,0,710.424688,34.146724,33.965477,-117.653303,-117.844623,79.4653088,106.389,1.338810628,0.49665818,0.66493125,1.681918821,0.974849733,11.16614637,1.281038981
RouteID_9efdc483-0a66-4f59-bf93-69e0bc3ce285,34.14405357,-117.8474051,0.006393862,0.00572077,150,1,227,227,0,0,1.513333333,0,1,0,809.6696381,34.155603,33.965477,-117.653303,-117.861178,78.9005053,99.257,1.258002083,0.522519903,0.657331126,1.427852457,0.934118784,5.653422998,1.256334052
RouteID_9f873247-213a-443b-a765-9584946c55a8,34.13969254,-117.8760841,0.005283571,0.005992679,129,1,267,267,0,0,2.069767442,0,1,0,896.7240863,34.151355,33.965477,-117.653303,-117.888784,81.63195414,102.772,1.258967779,0.627938109,0.790553846,1.365995276,0.696071944,4.306648327,1.239672636
RouteID_a02de582-88ca-49da-bf2a-51814398c196,34.14200271,-117.845404,0.00670553,0.005757539,143,1,229,228,0,1,1.601398601,0,0.995633188,0.004366812,809.6696381,34.155603,33.965477,-117.653303,-117.861178,80.90483686,103.828,1.283334891,0.561839145,0.721027778,1.511460281,0.991365986,4.286297218,1.303174378
RouteID_a03313e3-b6d4-44ab-9d8b-53e5b1e5190d,34.13686003,-117.8525356,0.00646154,0.007041443,146,1,208,208,0,0,1.424657534,0,1,0,804.7521376,34.149506,33.965477,-117.653303,-117.866753,84.17495567,107.202,1.273561704,0.572618746,0.729265306,1.361361438,0.242589296,4.3869695,1.245904744
RouteID_a3fd6021-d2de-4a2e-90b9-6d7b0389f1a7,34.1407585,-117.8616732,0.004692151,0.007012366,132,1,211,211,0,0,1.598484848,0,1,0,848.7628067,34.151301,33.965477,-117.653303,-117.876254,75.52850064,91.961,1.217566868,0.567883463,0.69143609,1.277237278,0.981718393,3.554545953,1.176505244
RouteID_a4da262c-cd81-45c1-baff-f4ab8306c91e,34.1123322,-117.8481333,0.003557193,0.010158884,164,1,275,275,0,0,1.676829268,0,1,0,688.5025801,34.123035,33.965477,-117.653303,-117.866567,76.52362973,98.59,1.288360214,0.463779574,0.597515152,1.512846471,0.990622486,15.47425722,1.274379956
RouteID_a7609712-e5c5-4718-a4fd-2dce0181fe02,34.12066201,-117.870173,0.007430272,0.007104737,150,1,235,235,0,0,1.566666667,0,1,0,786.9444321,34.133813,33.965477,-117.653303,-117.881467,80.41156432,104.915,1.30472527,0.532526916,0.694801325,1.545036018,0.942698365,11.70126925,1.312595372
RouteID_ab30cf52-63d1-4d4b-8a6a-5cd3eda0be93,34.11425225,-117.8675283,0.004808769,0.008609573,134,1,200,198,0,2,1.492537313,0,0.99,0.01,752.0342772,34.126816,33.965477,-117.653303,-117.880792,78.00577364,104.075,1.334196113,0.577820545,0.770925926,1.662395719,0.995041103,12.19600524,1.329739546
RouteID_ad7d3348-b2f9-4cc4-aa5c-beb663f0b6e4,34.14067407,-117.8496857,0.008332136,0.006058309,149,1,210,210,0,0,1.409395973,0,1,0,812.5026673,34.156269,33.965477,-117.653303,-117.861178,85.39192133,109.295,1.279922015,0.569279476,0.728633333,1.450990436,0.983831854,4.421061492,1.265552793
RouteID_b1e0fa64-9d03-431f-8a50-26003fe670cd,34.14126035,-117.848848,0.009059076,0.005877659,163,1,234,233,0,1,1.435582822,0,0.995726496,0.004273504,817.0051575,34.157012,33.965477,-117.653303,-117.86152,84.32449472,109.515,1.298732953,0.514173748,0.66777439,1.499422014,0.981728287,5.806994158,1.263137056
RouteID_b39a6f98-f513-48e8-8a13-671a0a47d95f,34.14339917,-117.845133,0.006052183,0.006318324,150,1,238,238,0,0,1.586666667,0,1,0,809.6696381,34.155603,33.965477,-117.653303,-117.861178,79.44484867,103.693,1.305219932,0.526124826,0.686708609,1.588746557,0.920781253,6.846673217,1.328321383
RouteID_b71ff827-2ba4-4406-8904-74503c15d092,34.13233596,-117.8314038,0.006299981,0.005400238,140,1,213,213,0,0,1.521428571,0,1,0,707.0179871,34.146695,33.965477,-117.653303,-117.843736,74.25370398,102.164,1.375877492,0.526622014,0.724567376,1.834945096,0.42139725,16.58314695,1.275839734
RouteID_b7238124-d2a8-4782-b784-caad87b5258c,34.13987861,-117.8626198,0.005753632,0.007714721,137,1,218,215,0,3,1.591240876,0,0.986238532,0.013761468,860.3570878,34.150575,33.965477,-117.653303,-117.880185,78.01455616,98.878,1.267430142,0.565322871,0.716507246,1.429949973,0.073469187,5.397099306,1.213641102
RouteID_c4c96d9f-6311-4fdf-bcf4-4bb346cf45fa,34.14270475,-117.8453288,0.006061544,0.005877839,154,1,227,227,0,0,1.474025974,0,1,0,812.4440381,34.156269,33.965477,-117.653303,-117.861163,79.3107974,102.176,1.288298735,0.511682564,0.6592,1.52371148,0.98767839,6.266635935,1.258139574
RouteID_d1e6458c-bc84-46c4-bb29-bb7e2ddb96aa,34.13943142,-117.8610815,0.006277488,0.009091423,134,1,217,214,0,3,1.619402985,0,0.986175115,0.013824885,868.6074811,34.15223,33.965477,-117.653303,-117.880333,77.41624956,99.303,1.2827152,0.5734537,0.735577778,1.459636899,0.990607101,9.847438879,1.265990629
RouteID_d2785d55-dbcf-4489-9c81-a41afd905a80,34.14019587,-117.8482637,0.008670764,0.006277071,155,1,222,221,0,1,1.432258065,0,0.995495495,0.004504505,809.6696381,34.155603,33.965477,-117.653303,-117.861178,85.14369713,112.04,1.315893058,0.54579293,0.718205128,1.515878481,0.977523485,7.749355904,1.294938631
RouteID_ddd9ec2d-127b-46aa-bfe0-c019ab52c9bc,34.14144522,-117.8703734,0.003997421,0.009828488,133,1,231,231,0,0,1.736842105,0,1,0,895.8416323,34.150679,33.965477,-117.653303,-117.88941,81.51941244,104.699,1.284344389,0.608353824,0.781335821,1.469502154,0.979967454,4.758564383,1.288757026
RouteID_192b99c5-28e2-4f51-9dd7-e572d95b0e6b,34.14227859,-117.8461069,0.00779376,0.005754737,158,1,251,251,0,0,1.588607595,0,1,0,807.4388946,34.157012,33.965477,-117.653303,-117.859082,80.09782236,104.185,1.300722004,0.503759889,0.655251572,1.50177188,0.981728287,4.701096915,1.267440765
RouteID_1de9b155-f021-47b8-912d-fb5d6fc28c05,34.1357766,-117.8354564,0.00901041,0.006777102,146,1,210,209,0,1,1.438356164,0,0.995238095,0.004761905,742.0244633,34.153187,33.965477,-117.653303,-117.84626,77.56146027,101.153,1.30416575,0.527628981,0.688115646,1.588202047,0.989363335,14.39240325,1.301627992
RouteID_25c561ec-1d61-405a-b748-c815198ce87c,34.13886801,-117.849272,0.008634126,0.005947646,138,1,212,211,0,1,1.536231884,0,0.995283019,0.004716981,799.5629929,34.152913,33.965477,-117.653303,-117.861526,83.21756465,106.94,1.285065244,0.598687515,0.769352518,1.520676703,0.963624973,6.864481816,1.283747047
RouteID_e68006d4-764f-43a0-ad3b-e4f73c5499d9,34.13565919,-117.8506966,0.006001935,0.005810002,135,1,203,202,0,1,1.503703704,0,0.995073892,0.004926108,775.3988055,34.146046,33.965477,-117.653303,-117.862904,76.77559298,97.795,1.273777202,0.564526419,0.719080882,1.499951155,0.951758681,5.326770345,1.216044925
RouteID_efa8aa4d-ee36-4b72-b6d8-27d46771690c,34.11206964,-117.8525601,0.003246757,0.011667988,150,1,214,214,0,0,1.426666667,0,1,0,716.4481942,34.121075,33.965477,-117.653303,-117.878016,76.45426901,100.94,1.320266367,0.506319662,0.668476821,1.584182292,0.31674673,4.124882576,1.366654548
RouteID_f0f5a443-0919-4ed2-9d23-050b99628523,34.13969225,-117.8492032,0.008991046,0.005931954,150,1,238,238,0,0,1.586666667,0,1,0,812.016607,34.155567,33.965477,-117.653303,-117.86182,83.483513,109.725,1.31433137,0.552870947,0.726655629,1.424446765,0.142378115,3.659080945,1.303651974
RouteID_f427faba-4b21-4b30-aa15-3f4c7b96f40b,34.13478466,-117.8722637,0.006134839,0.008916412,141,1,279,278,0,1,1.978723404,0,0.996415771,0.003584229,879.1063907,34.148029,33.965477,-117.653303,-117.888359,81.0466917,107.474,1.326075102,0.57075135,0.756859155,1.587097409,0.931891988,6.077457263,1.348152715
RouteID_f8455888-f3d5-41b5-a2b3-c45715179055,34.1287877,-117.8204343,0.006289952,0.010522981,155,1,222,221,0,1,1.432258065,0,0.995495495,0.004504505,669.5454816,34.145241,33.965477,-117.653303,-117.8351,76.88696095,105.727,1.375096618,0.492865134,0.677737179,1.533932864,0.685758321,4.42156,1.347618607
RouteID_1537f298-8593-4828-81dd-2b3a701ae04b,34.12850311,-117.7698971,0.012240313,0.007937699,160,1,225,225,0,0,1.40625,0,1,0,521.7787211,34.151541,33.965477,-117.653303,-117.790186,72.86824186,99.3,1.362733579,0.452597776,0.616770186,1.512542178,0.473871824,8.514289083,1.270613006
RouteID_2bfd25af-7671-45b4-8fb2-65fa89017231,34.13532095,-117.7616448,0.009330934,0.010599917,160,1,217,217,0,0,1.35625,0,1,0,493.7871826,34.152119,33.965477,-117.653303,-117.782442,71.4092079,102.877,1.44066855,0.443535453,0.638987578,1.578415174,0.268625355,11.17963691,1.351746745
RouteID_2fb063a3-024f-4023-adc0-6cafbbdfd9ab,34.10259181,-117.7580873,0.005555713,0.005451012,163,1,264,264,0,0,1.619631902,0,1,0,354.4390868,34.115337,33.965477,-117.653303,-117.768725,59.52868362,87.796,1.474852032,0.362979778,0.535341463,1.766136842,0.960841718,13.36683853,1.349476966
RouteID_3c731ed4-b932-474a-ad41-2710b4389698,34.13458252,-117.7641419,0.008938711,0.01165655,174,1,235,235,0,0,1.350574713,0,1,0,521.0700001,34.151216,33.965477,-117.653303,-117.790239,71.77805727,103.272,1.438768391,0.410160327,0.590125714,1.485154737,0.968365093,14.4030162,1.250852521
RouteID_49a6e711-1006-494f-b4c9-847cbbbf0cbf,34.13347263,-117.7591936,0.010979177,0.008136387,156,1,232,231,0,1,1.487179487,0,0.995689655,0.004310345,463.9934543,34.151516,33.965477,-117.653303,-117.775043,73.311309,104.644,1.427392328,0.466951013,0.666522293,1.550845319,0.987824252,11.70929316,1.340601802
RouteID_4a68c371-bd49-4327-a798-88c0a62f03f7,34.10219664,-117.7563595,0.004597294,0.006088075,166,1,267,267,0,0,1.608433735,0,1,0,347.3051338,34.112327,33.965477,-117.653303,-117.768718,61.27355682,86.211,1.406985402,0.366907526,0.516233533,1.695304943,0,17.14346105,1.284126934
RouteID_5404e6dd-2459-4f3d-a153-681d420c3c7e,34.11698861,-117.7561142,0.011407503,0.006140511,175,1,233,232,0,1,1.331428571,0,0.995708155,0.004291845,406.2990133,34.138096,33.965477,-117.653303,-117.768184,68.01691429,103.779,1.525782242,0.38645974,0.589653409,1.632662995,0.977175206,13.83065882,1.26366062
RouteID_54cdd958-37bb-4862-902c-01ee65a2100c,34.13556928,-117.7659147,0.007955202,0.011365428,171,1,240,240,0,0,1.403508772,0,1,0,519.1688203,34.152119,33.965477,-117.653303,-117.78908,75.3064231,113.237,1.503683157,0.437828041,0.658354651,1.438258557,0.956695398,7.874508579,1.259278125
RouteID_5c29e832-e56a-4354-a99d-1a8c82488e0a,34.11216233,-117.7572739,0.012741518,0.006236976,167,1,257,257,0,0,1.538922156,0,1,0,402.7763907,34.135795,33.965477,-117.653303,-117.768725,65.95711505,100.716,1.526992197,0.392601875,0.5995,1.696834095,0.094043614,13.7715458,1.279488664
RouteID_5e811567-2598-4442-bd75-f165d7964d13,34.11271848,-117.7569987,0.010839453,0.00609235,160,1,237,237,0,0,1.48125,0,1,0,400.0009574,34.135793,33.965477,-117.653303,-117.767931,65.97502954,98.411,1.491640105,0.409782792,0.611248447,1.627333827,0,6.803425989,1.368053779
RouteID_6ba6f0e0-18be-4e03-9155-e6e4f45a885b,34.11694977,-117.7555916,0.011201988,0.00558799,152,1,234,233,0,1,1.539473684,0,0.995726496,0.004273504,400.2757118,34.13789,33.965477,-117.653303,-117.766616,66.55343246,98.102,1.474033666,0.434989755,0.641189542,1.625155321,0.872033426,13.56020013,1.345696423
RouteID_6e586120-b544-438c-8698-6a7eb57c2a1f,34.13422994,-117.7696757,0.008572902,0.01006346,151,1,233,233,0,0,1.543046358,0,1,0,521.6190517,34.151484,33.965477,-117.653303,-117.790186,69.95080492,95.014,1.358297451,0.460202664,0.625092105,1.456630156,0.950356884,4.800180662,1.293435574
RouteID_75c3df34-f96c-4e47-bff3-ae190fbf341c,34.11509471,-117.7709045,0.01031715,0.006321569,141,1,238,226,0,12,1.687943262,0,0.949579832,0.050420168,443.5649748,34.130456,33.965477,-117.653303,-117.784523,66.35570478,92.192,1.389360573,0.467293696,0.649239437,1.654629848,0,10.67826328,1.276167829
RouteID_7a480d64-4368-4858-93f4-0537354d87b0,34.11044759,-117.7718346,0.008330194,0.006208695,144,1,210,210,0,0,1.458333333,0,1,0,436.0824915,34.125827,33.965477,-117.653303,-117.78603,64.83568971,93.956,1.449140133,0.447142688,0.647972414,1.800646561,0.144485947,14.15627757,1.322978175
RouteID_81ff5533-1597-4d47-a2df-8bc95680f04b,34.09166158,-117.7583392,0.012697866,0.009887126,138,1,197,197,0,0,1.427536232,0,1,0,410.4735495,34.112301,33.965477,-117.653303,-117.789734,61.88794508,74.21,1.199102667,0.445237015,0.533884892,2.252139386,0.083893473,36.36135965,1.374746802
RouteID_842ca146-cf8a-4e51-97a9-e27cfd5de078,34.10255195,-117.7561621,0.005227599,0.006176014,154,1,230,227,0,3,1.493506494,0,0.986956522,0.013043478,350.6186562,34.114493,33.965477,-117.653303,-117.768127,62.5556852,90.12,1.440636446,0.403585066,0.581419355,1.681354864,0.08885824,7.613550901,1.373422541
RouteID_8f68a42f-658f-4793-9c11-7a18ecd13545,34.13177802,-117.7584541,0.011944848,0.008066173,165,1,244,241,0,3,1.478787879,0,0.987704918,0.012295082,463.3623134,34.151281,33.965477,-117.653303,-117.775031,73.18061857,107.073,1.463133301,0.4408471,0.645018072,1.603642731,0,9.214555781,1.330334337
RouteID_9221a08a-6e4e-4081-887d-b3219b0ae5b6,34.127799,-117.772806,0.00823684,0.006792302,159,1,230,225,0,5,1.446540881,0,0.97826087,0.02173913,511.5475596,34.147834,33.965477,-117.653303,-117.790227,72.57497594,101.184,1.394199567,0.4535936,0.6324,1.543254755,0.802949467,6.689971328,1.303632582
RouteID_98e127f9-64d6-4ae5-acf5-3380315a18fc,34.11143691,-117.7788898,0.009369471,0.00719154,141,1,233,232,0,1,1.65248227,0,0.995708155,0.004291845,468.952048,34.12888,33.965477,-117.653303,-117.79337,67.456903,95.862,1.421085104,0.475048613,0.675084507,1.620332315,0,9.033607861,1.275409951
RouteID_a3108d6f-1ea5-404b-b30e-ef66f1a29dc9,34.1329073,-117.7697123,0.009184873,0.009924215,171,1,261,261,0,0,1.526315789,0,1,0,521.7675163,34.151537,33.965477,-117.653303,-117.790186,70.72969447,97.295,1.375589146,0.411219154,0.565668605,1.522884777,0.889157592,9.647911085,1.275411858
RouteID_a5a56b8d-d4cf-4a3e-a4cd-72a326f71588,34.1151004,-117.7813913,0.011753688,0.008316013,151,1,219,216,0,3,1.450331126,0,0.98630137,0.01369863,520.2141863,34.1395,33.965477,-117.653303,-117.799208,80.50856912,115.975,1.440529887,0.529661639,0.762993421,1.588219576,0.027894968,6.529549135,1.343806306
